,V,J,Pe,Ct,Cp,PWR,Torque,Thrust,PWR.1,Torque.1,Thrust.1,THR/PWR,Mach,Reyn,RPM
0,(mph),(Adv_Ratio),-,-,-,(Hp),(In-Lbf),(Lbf),(W),(N-m),(N),(g/W),-,-,RPM
1,0.0,0.00,0.0000,0.1951,0.1017,0.000,0.004,0.008,0.047,0.000,0.036,77.037,0.02,4656.,1000
2,0.2,0.03,0.0585,0.1923,0.1029,0.000,0.004,0.008,0.048,0.000,0.035,74.994,0.02,4656.,1000
3,0.4,0.06,0.1138,0.1892,0.1041,0.000,0.004,0.008,0.049,0.000,0.035,72.981,0.02,4657.,1000
4,0.5,0.09,0.1661,0.1858,0.1050,0.000,0.004,0.008,0.049,0.000,0.034,71.003,0.02,4659.,1000
5,0.7,0.13,0.2154,0.1821,0.1058,0.000,0.004,0.008,0.049,0.000,0.033,69.056,0.02,4662.,1000
6,0.9,0.16,0.2618,0.1780,0.1064,0.000,0.004,0.007,0.050,0.000,0.033,67.131,0.02,4666.,1000
7,1.1,0.19,0.3052,0.1736,0.1069,0.000,0.004,0.007,0.050,0.000,0.032,65.216,0.02,4670.,1000
8,1.2,0.22,0.3456,0.1689,0.1071,0.000,0.004,0.007,0.050,0.000,0.031,63.307,0.02,4676.,1000
9,1.4,0.25,0.3832,0.1638,0.1070,0.000,0.004,0.007,0.050,0.000,0.030,61.418,0.02,4682.,1000
10,1.6,0.28,0.4181,0.1582,0.1066,0.000,0.004,0.007,0.050,0.000,0.029,59.564,0.02,4689.,1000
11,1.8,0.31,0.4503,0.1519,0.1056,0.000,0.004,0.006,0.049,0.000,0.028,57.737,0.02,4697.,1000
12,2.0,0.34,0.4798,0.1453,0.1043,0.000,0.004,0.006,0.049,0.000,0.027,55.926,0.02,4705.,1000
13,2.1,0.38,0.5066,0.1386,0.1028,0.000,0.004,0.006,0.048,0.000,0.025,54.123,0.02,4714.,1000
14,2.3,0.41,0.5306,0.1317,0.1010,0.000,0.004,0.005,0.047,0.000,0.024,52.325,0.02,4725.,1000
15,2.5,0.44,0.5520,0.1245,0.0989,0.000,0.004,0.005,0.046,0.000,0.023,50.548,0.02,4736.,1000
16,2.7,0.47,0.5723,0.1172,0.0962,0.000,0.004,0.005,0.045,0.000,0.022,48.915,0.02,4747.,1000
17,2.8,0.50,0.5913,0.1096,0.0929,0.000,0.004,0.005,0.043,0.000,0.020,47.383,0.02,4760.,1000
18,3.0,0.53,0.6077,0.1019,0.0893,0.000,0.004,0.004,0.042,0.000,0.019,45.832,0.02,4773.,1000
19,3.2,0.56,0.6212,0.0940,0.0853,0.000,0.003,0.004,0.040,0.000,0.017,44.248,0.02,4787.,1000
20,3.4,0.59,0.6316,0.0859,0.0809,0.000,0.003,0.004,0.038,0.000,0.016,42.616,0.02,4802.,1000
21,3.6,0.63,0.6383,0.0776,0.0762,0.000,0.003,0.003,0.036,0.000,0.014,40.915,0.02,4817.,1000
22,3.7,0.66,0.6410,0.0695,0.0713,0.000,0.003,0.003,0.033,0.000,0.013,39.133,0.02,4834.,1000
23,3.9,0.69,0.6392,0.0614,0.0662,0.000,0.003,0.003,0.031,0.000,0.011,37.250,0.02,4851.,1000
24,4.1,0.72,0.6312,0.0532,0.0607,0.000,0.002,0.002,0.028,0.000,0.010,35.187,0.02,4868.,1000
25,4.3,0.75,0.6143,0.0448,0.0548,0.000,0.002,0.002,0.026,0.000,0.008,32.818,0.02,4887.,1000
26,4.4,0.78,0.5834,0.0362,0.0485,0.000,0.002,0.001,0.023,0.000,0.007,29.917,0.02,4906.,1000
27,4.6,0.81,0.5313,0.0274,0.0419,0.000,0.002,0.001,0.020,0.000,0.005,26.197,0.02,4926.,1000
28,4.8,0.85,0.4445,0.0184,0.0350,0.000,0.001,0.001,0.016,0.000,0.003,21.106,0.02,4946.,1000
29,5.0,0.88,0.2926,0.0092,0.0277,0.000,0.001,0.000,0.013,0.000,0.002,13.399,0.02,4967.,1000
30,5.2,0.91,-0.0022,0.0000,0.0200,0.000,0.001,0.000,0.009,0.000,0.000,-0.099,0.02,4989.,1000
31,0.0,0.00,0.0000,0.1953,0.1018,0.001,0.016,0.032,0.380,0.002,0.143,38.521,0.05,9311.,2000
32,0.4,0.03,0.0581,0.1926,0.1031,0.001,0.016,0.032,0.385,0.002,0.141,37.500,0.05,9312.,2000
33,0.7,0.06,0.1131,0.1896,0.1043,0.001,0.016,0.031,0.389,0.002,0.139,36.494,0.05,9314.,2000
34,1.1,0.09,0.1651,0.1863,0.1053,0.001,0.017,0.031,0.393,0.002,0.137,35.506,0.05,9319.,2000
35,1.4,0.12,0.2141,0.1827,0.1062,0.001,0.017,0.030,0.396,0.002,0.134,34.534,0.05,9324.,2000
36,1.8,0.16,0.2602,0.1787,0.1068,0.001,0.017,0.030,0.399,0.002,0.131,33.574,0.05,9332.,2000
37,2.1,0.19,0.3033,0.1744,0.1073,0.001,0.017,0.029,0.401,0.002,0.128,32.620,0.05,9340.,2000
38,2.5,0.22,0.3436,0.1698,0.1076,0.001,0.017,0.028,0.402,0.002,0.125,31.670,0.05,9351.,2000
39,2.8,0.25,0.3810,0.1648,0.1077,0.001,0.017,0.027,0.402,0.002,0.121,30.729,0.05,9363.,2000
40,3.2,0.28,0.4157,0.1594,0.1073,0.001,0.017,0.026,0.401,0.002,0.117,29.806,0.05,9377.,2000
41,3.5,0.31,0.4477,0.1535,0.1067,0.001,0.017,0.025,0.398,0.002,0.113,28.887,0.05,9392.,2000
42,3.9,0.34,0.4770,0.1473,0.1056,0.001,0.017,0.024,0.394,0.002,0.108,27.984,0.05,9409.,2000
43,4.2,0.37,0.5037,0.1408,0.1044,0.001,0.016,0.023,0.389,0.002,0.103,27.087,0.05,9427.,2000
44,4.6,0.40,0.5277,0.1342,0.1028,0.001,0.016,0.022,0.384,0.002,0.099,26.196,0.05,9447.,2000
45,4.9,0.44,0.5495,0.1274,0.1009,0.001,0.016,0.021,0.377,0.002,0.094,25.326,0.05,9469.,2000
46,5.3,0.47,0.5700,0.1202,0.0984,0.000,0.016,0.020,0.367,0.002,0.088,24.523,0.05,9492.,2000
47,5.7,0.50,0.5894,0.1129,0.0954,0.000,0.015,0.019,0.356,0.002,0.083,23.769,0.05,9517.,2000
48,6.0,0.53,0.6062,0.1055,0.0920,0.000,0.015,0.017,0.343,0.002,0.077,23.010,0.05,9543.,2000
49,6.4,0.56,0.6204,0.0978,0.0883,0.000,0.014,0.016,0.329,0.002,0.072,22.239,0.05,9571.,2000
50,6.7,0.59,0.6316,0.0899,0.0842,0.000,0.013,0.015,0.314,0.001,0.066,21.450,0.05,9600.,2000
51,7.1,0.62,0.6395,0.0819,0.0796,0.000,0.013,0.014,0.297,0.001,0.060,20.634,0.05,9630.,2000
52,7.4,0.65,0.6437,0.0736,0.0747,0.000,0.012,0.012,0.279,0.001,0.054,19.778,0.05,9662.,2000
53,7.8,0.68,0.6431,0.0651,0.0693,0.000,0.011,0.011,0.258,0.001,0.048,18.864,0.05,9696.,2000
54,8.1,0.72,0.6366,0.0564,0.0634,0.000,0.010,0.009,0.237,0.001,0.041,17.861,0.05,9731.,2000
55,8.5,0.75,0.6214,0.0475,0.0571,0.000,0.009,0.008,0.213,0.001,0.035,16.707,0.05,9767.,2000
56,8.8,0.78,0.5924,0.0384,0.0504,0.000,0.008,0.006,0.188,0.001,0.028,15.291,0.05,9805.,2000
57,9.2,0.81,0.5425,0.0291,0.0433,0.000,0.007,0.005,0.162,0.001,0.021,13.465,0.05,9844.,2000
58,9.5,0.84,0.4574,0.0196,0.0359,0.000,0.006,0.003,0.134,0.001,0.014,10.933,0.05,9885.,2000
59,9.9,0.87,0.3051,0.0098,0.0281,0.000,0.004,0.002,0.105,0.001,0.007,7.031,0.05,9927.,2000
60,10.3,0.90,-0.0014,0.0000,0.0200,0.000,0.003,0.000,0.075,0.000,0.000,-0.031,0.05,9970.,2000
61,0.0,0.00,0.0000,0.1951,0.1017,0.002,0.036,0.072,1.280,0.004,0.322,25.684,0.07,13967.,3000
62,0.5,0.03,0.0576,0.1924,0.1029,0.002,0.037,0.071,1.296,0.004,0.318,25.009,0.07,13968.,3000
63,1.1,0.06,0.1121,0.1894,0.1041,0.002,0.037,0.070,1.311,0.004,0.313,24.342,0.07,13972.,3000
64,1.6,0.09,0.1636,0.1861,0.1051,0.002,0.037,0.069,1.324,0.004,0.308,23.683,0.07,13978.,3000
65,2.1,0.12,0.2121,0.1825,0.1060,0.002,0.038,0.068,1.335,0.004,0.302,23.029,0.07,13986.,3000
66,2.6,0.15,0.2576,0.1785,0.1067,0.002,0.038,0.066,1.344,0.004,0.295,22.378,0.07,13997.,3000
67,3.2,0.18,0.3001,0.1742,0.1073,0.002,0.038,0.065,1.351,0.004,0.288,21.729,0.07,14010.,3000
68,3.7,0.22,0.3398,0.1695,0.1076,0.002,0.038,0.063,1.355,0.004,0.280,21.084,0.07,14025.,3000
69,4.2,0.25,0.3767,0.1645,0.1076,0.002,0.038,0.061,1.356,0.004,0.272,20.454,0.07,14043.,3000
70,4.7,0.28,0.4112,0.1592,0.1073,0.002,0.038,0.059,1.352,0.004,0.263,19.849,0.07,14063.,3000
71,5.3,0.31,0.4434,0.1532,0.1065,0.002,0.038,0.057,1.341,0.004,0.253,19.263,0.07,14086.,3000
72,5.8,0.34,0.4731,0.1470,0.1053,0.002,0.037,0.055,1.326,0.004,0.243,18.683,0.07,14111.,3000
73,6.3,0.37,0.5002,0.1406,0.1039,0.002,0.037,0.052,1.309,0.004,0.232,18.107,0.07,14138.,3000
74,6.8,0.40,0.5247,0.1340,0.1023,0.002,0.036,0.050,1.288,0.004,0.221,17.534,0.07,14167.,3000
75,7.4,0.43,0.5469,0.1272,0.1003,0.002,0.036,0.047,1.263,0.004,0.210,16.968,0.07,14199.,3000
76,7.9,0.46,0.5672,0.1201,0.0979,0.002,0.035,0.045,1.232,0.004,0.199,16.427,0.07,14233.,3000
77,8.4,0.49,0.5867,0.1129,0.0948,0.002,0.034,0.042,1.194,0.004,0.187,15.928,0.07,14269.,3000
78,8.9,0.52,0.6037,0.1054,0.0914,0.002,0.032,0.039,1.151,0.004,0.174,15.425,0.07,14308.,3000
79,9.5,0.55,0.6180,0.0977,0.0877,0.001,0.031,0.036,1.105,0.004,0.162,14.914,0.07,14348.,3000
80,10.0,0.59,0.6294,0.0899,0.0836,0.001,0.030,0.033,1.053,0.003,0.149,14.391,0.07,14391.,3000
81,10.5,0.62,0.6376,0.0819,0.0791,0.001,0.028,0.030,0.997,0.003,0.135,13.849,0.07,14436.,3000
82,11.0,0.65,0.6420,0.0736,0.0742,0.001,0.026,0.027,0.934,0.003,0.122,13.280,0.07,14484.,3000
83,11.6,0.68,0.6418,0.0652,0.0688,0.001,0.024,0.024,0.867,0.003,0.108,12.672,0.07,14533.,3000
84,12.1,0.71,0.6356,0.0565,0.0630,0.001,0.022,0.021,0.793,0.003,0.093,12.005,0.07,14585.,3000
85,12.6,0.74,0.6209,0.0476,0.0567,0.001,0.020,0.018,0.714,0.002,0.079,11.239,0.07,14638.,3000
86,13.1,0.77,0.5926,0.0385,0.0500,0.001,0.018,0.014,0.630,0.002,0.064,10.297,0.07,14694.,3000
87,13.7,0.80,0.5431,0.0291,0.0430,0.001,0.015,0.011,0.541,0.002,0.048,9.074,0.07,14752.,3000
88,14.2,0.83,0.4582,0.0196,0.0356,0.001,0.013,0.007,0.448,0.001,0.032,7.372,0.07,14812.,3000
89,14.7,0.86,0.3057,0.0099,0.0278,0.000,0.010,0.004,0.350,0.001,0.016,4.743,0.07,14873.,3000
90,15.2,0.89,-0.0027,-0.0001,0.0198,0.000,0.007,0.000,0.249,0.001,0.000,-0.040,0.07,14937.,3000
91,0.0,0.00,0.0000,0.1952,0.1017,0.004,0.064,0.129,3.037,0.007,0.574,19.261,0.10,18622.,4000
92,0.7,0.03,0.0572,0.1925,0.1030,0.004,0.065,0.127,3.075,0.007,0.566,18.758,0.10,18624.,4000
93,1.4,0.06,0.1115,0.1895,0.1041,0.004,0.066,0.125,3.108,0.007,0.557,18.263,0.10,18629.,4000
94,2.1,0.09,0.1627,0.1862,0.1051,0.004,0.066,0.123,3.138,0.007,0.547,17.773,0.10,18637.,4000
95,2.8,0.12,0.2110,0.1826,0.1060,0.004,0.067,0.121,3.164,0.008,0.536,17.286,0.10,18648.,4000
96,3.5,0.15,0.2564,0.1786,0.1067,0.004,0.067,0.118,3.186,0.008,0.525,16.801,0.10,18662.,4000
97,4.2,0.18,0.2988,0.1743,0.1072,0.004,0.068,0.115,3.200,0.008,0.512,16.319,0.10,18679.,4000
98,4.9,0.21,0.3384,0.1696,0.1075,0.004,0.068,0.112,3.209,0.008,0.498,15.839,0.10,18699.,4000
99,5.6,0.25,0.3752,0.1647,0.1076,0.004,0.068,0.109,3.211,0.008,0.484,15.369,0.10,18723.,4000
100,6.3,0.28,0.4098,0.1593,0.1072,0.004,0.068,0.105,3.200,0.008,0.468,14.918,0.10,18750.,4000
101,7.0,0.31,0.4419,0.1534,0.1064,0.004,0.067,0.101,3.175,0.008,0.451,14.479,0.10,18779.,4000
102,7.7,0.34,0.4715,0.1472,0.1051,0.004,0.066,0.097,3.139,0.007,0.432,14.046,0.10,18812.,4000
103,8.4,0.37,0.4986,0.1408,0.1038,0.004,0.065,0.093,3.097,0.007,0.414,13.615,0.10,18848.,4000
104,9.0,0.40,0.5232,0.1341,0.1021,0.004,0.064,0.089,3.048,0.007,0.394,13.187,0.10,18887.,4000
105,9.7,0.43,0.5453,0.1274,0.1002,0.004,0.063,0.084,2.990,0.007,0.374,12.762,0.10,18928.,4000
106,10.4,0.46,0.5656,0.1203,0.0977,0.004,0.062,0.079,2.917,0.007,0.353,12.354,0.10,18973.,4000
107,11.1,0.49,0.5851,0.1130,0.0947,0.004,0.060,0.075,2.826,0.007,0.332,11.981,0.10,19021.,4000
108,11.8,0.52,0.6021,0.1056,0.0913,0.004,0.058,0.070,2.725,0.007,0.310,11.606,0.10,19072.,4000
109,12.5,0.55,0.6166,0.0979,0.0876,0.004,0.055,0.065,2.614,0.006,0.288,11.224,0.10,19126.,4000
110,13.2,0.58,0.6281,0.0901,0.0835,0.003,0.053,0.060,2.492,0.006,0.265,10.833,0.10,19182.,4000
111,13.9,0.61,0.6365,0.0821,0.0790,0.003,0.050,0.054,2.359,0.006,0.241,10.428,0.10,19242.,4000
112,14.6,0.64,0.6411,0.0739,0.0741,0.003,0.047,0.049,2.212,0.005,0.217,10.002,0.10,19304.,4000
113,15.3,0.67,0.6410,0.0654,0.0687,0.003,0.043,0.043,2.052,0.005,0.192,9.547,0.10,19369.,4000
114,16.0,0.70,0.6352,0.0567,0.0629,0.003,0.040,0.037,1.878,0.004,0.167,9.049,0.10,19437.,4000
115,16.7,0.74,0.6210,0.0479,0.0567,0.002,0.036,0.032,1.692,0.004,0.141,8.478,0.10,19508.,4000
116,17.4,0.77,0.5934,0.0388,0.0500,0.002,0.032,0.026,1.493,0.004,0.114,7.777,0.10,19581.,4000
117,18.1,0.80,0.5440,0.0293,0.0430,0.002,0.027,0.019,1.283,0.003,0.086,6.855,0.10,19657.,4000
118,18.8,0.83,0.4591,0.0197,0.0356,0.001,0.022,0.013,1.061,0.003,0.058,5.571,0.10,19736.,4000
119,19.5,0.86,0.3066,0.0099,0.0278,0.001,0.018,0.007,0.830,0.002,0.029,3.588,0.10,19818.,4000
120,20.2,0.89,-0.0015,0.0000,0.0198,0.001,0.013,0.000,0.592,0.001,0.000,-0.017,0.10,19902.,4000
121,0.0,0.00,0.0000,0.1954,0.1018,0.008,0.100,0.202,5.938,0.011,0.897,15.407,0.12,23278.,5000
122,0.9,0.03,0.0571,0.1927,0.1031,0.008,0.102,0.199,6.011,0.011,0.885,15.006,0.12,23280.,5000
123,1.7,0.06,0.1113,0.1897,0.1042,0.008,0.103,0.196,6.077,0.012,0.871,14.610,0.12,23286.,5000
124,2.6,0.09,0.1624,0.1864,0.1052,0.008,0.104,0.192,6.136,0.012,0.856,14.219,0.12,23296.,5000
125,3.5,0.12,0.2106,0.1828,0.1061,0.008,0.105,0.189,6.186,0.012,0.839,13.831,0.12,23309.,5000
126,4.3,0.15,0.2559,0.1788,0.1068,0.008,0.105,0.185,6.226,0.012,0.821,13.444,0.12,23327.,5000
127,5.2,0.18,0.2983,0.1745,0.1073,0.008,0.106,0.180,6.256,0.012,0.801,13.058,0.12,23349.,5000
128,6.1,0.21,0.3378,0.1698,0.1076,0.008,0.106,0.175,6.273,0.012,0.780,12.675,0.12,23374.,5000
129,6.9,0.24,0.3747,0.1648,0.1076,0.008,0.106,0.170,6.274,0.012,0.757,12.300,0.12,23403.,5000
130,7.8,0.28,0.4091,0.1595,0.1073,0.008,0.106,0.165,6.254,0.012,0.732,11.939,0.12,23436.,5000
131,8.7,0.31,0.4413,0.1536,0.1064,0.008,0.105,0.158,6.203,0.012,0.705,11.590,0.12,23473.,5000
132,9.6,0.34,0.4710,0.1473,0.1052,0.008,0.104,0.152,6.132,0.012,0.676,11.245,0.12,23514.,5000
133,10.4,0.37,0.4981,0.1408,0.1037,0.008,0.102,0.145,6.048,0.012,0.647,10.901,0.12,23559.,5000
134,11.3,0.40,0.5227,0.1342,0.1020,0.008,0.101,0.139,5.950,0.011,0.616,10.559,0.12,23607.,5000
135,12.2,0.43,0.5448,0.1274,0.1001,0.008,0.099,0.131,5.836,0.011,0.585,10.220,0.12,23659.,5000
136,13.0,0.46,0.5650,0.1203,0.0977,0.008,0.096,0.124,5.694,0.011,0.552,9.893,0.12,23715.,5000
137,13.9,0.49,0.5845,0.1130,0.0946,0.007,0.093,0.117,5.515,0.011,0.519,9.595,0.12,23774.,5000
138,14.8,0.52,0.6016,0.1056,0.0912,0.007,0.090,0.109,5.317,0.010,0.485,9.295,0.12,23838.,5000
139,15.6,0.55,0.6161,0.0979,0.0874,0.007,0.086,0.101,5.098,0.010,0.449,8.989,0.12,23904.,5000
140,16.5,0.58,0.6277,0.0901,0.0833,0.007,0.082,0.093,4.859,0.009,0.413,8.676,0.12,23975.,5000
141,17.4,0.61,0.6360,0.0820,0.0788,0.006,0.078,0.085,4.597,0.009,0.377,8.352,0.12,24049.,5000
142,18.2,0.64,0.6406,0.0738,0.0739,0.006,0.073,0.076,4.311,0.008,0.339,8.011,0.12,24127.,5000
143,19.1,0.67,0.6405,0.0653,0.0685,0.005,0.068,0.067,3.997,0.008,0.300,7.647,0.12,24208.,5000
144,20.0,0.70,0.6346,0.0566,0.0627,0.005,0.062,0.058,3.657,0.007,0.260,7.247,0.12,24292.,5000
145,20.8,0.73,0.6203,0.0477,0.0565,0.004,0.056,0.049,3.292,0.006,0.219,6.789,0.12,24381.,5000
146,21.7,0.76,0.5929,0.0386,0.0498,0.004,0.049,0.040,2.905,0.006,0.177,6.229,0.12,24472.,5000
147,22.6,0.79,0.5434,0.0293,0.0428,0.003,0.042,0.030,2.496,0.005,0.134,5.489,0.12,24567.,5000
148,23.4,0.83,0.4584,0.0197,0.0354,0.003,0.035,0.020,2.066,0.004,0.090,4.459,0.12,24665.,5000
149,24.3,0.86,0.3060,0.0099,0.0277,0.002,0.027,0.010,1.618,0.003,0.046,2.870,0.12,24767.,5000
150,25.2,0.89,-0.0010,0.0000,0.0198,0.002,0.020,0.000,1.156,0.002,0.000,-0.009,0.12,24871.,5000
151,0.0,0.00,0.0000,0.1956,0.1020,0.014,0.145,0.291,10.275,0.016,1.293,12.837,0.14,27934.,6000
152,1.0,0.03,0.0570,0.1929,0.1032,0.014,0.147,0.287,10.400,0.017,1.275,12.504,0.14,27936.,6000
153,2.1,0.06,0.1111,0.1899,0.1044,0.014,0.148,0.282,10.514,0.017,1.255,12.175,0.14,27943.,6000
154,3.1,0.09,0.1622,0.1866,0.1054,0.014,0.150,0.277,10.615,0.017,1.233,11.849,0.14,27955.,6000
155,4.2,0.12,0.2104,0.1830,0.1062,0.014,0.151,0.272,10.701,0.017,1.210,11.526,0.14,27971.,6000
156,5.2,0.15,0.2556,0.1790,0.1069,0.014,0.152,0.266,10.771,0.017,1.183,11.203,0.14,27992.,6000
157,6.2,0.18,0.2979,0.1747,0.1074,0.015,0.152,0.260,10.823,0.017,1.155,10.882,0.14,28018.,6000
158,7.3,0.21,0.3373,0.1700,0.1077,0.015,0.153,0.253,10.853,0.017,1.124,10.562,0.14,28048.,6000
159,8.3,0.24,0.3741,0.1650,0.1077,0.015,0.153,0.245,10.855,0.017,1.091,10.250,0.14,28083.,6000
160,9.4,0.27,0.4086,0.1597,0.1074,0.015,0.152,0.237,10.819,0.017,1.056,9.951,0.14,28123.,6000
161,10.4,0.31,0.4408,0.1538,0.1065,0.014,0.151,0.229,10.730,0.017,1.016,9.660,0.14,28167.,6000
162,11.4,0.34,0.4704,0.1475,0.1053,0.014,0.149,0.219,10.606,0.017,0.975,9.373,0.14,28216.,6000
163,12.5,0.37,0.4976,0.1410,0.1038,0.014,0.147,0.210,10.458,0.017,0.932,9.088,0.14,28269.,6000
164,13.5,0.40,0.5222,0.1343,0.1021,0.014,0.145,0.200,10.286,0.016,0.888,8.804,0.14,28327.,6000
165,14.6,0.43,0.5444,0.1275,0.1001,0.014,0.142,0.190,10.087,0.016,0.843,8.522,0.14,28390.,6000
166,15.6,0.46,0.5646,0.1204,0.0977,0.013,0.139,0.179,9.841,0.016,0.796,8.250,0.14,28456.,6000
167,16.7,0.49,0.5841,0.1131,0.0946,0.013,0.134,0.168,9.529,0.015,0.748,8.002,0.14,28528.,6000
168,17.7,0.52,0.6013,0.1056,0.0911,0.012,0.129,0.157,9.183,0.015,0.698,7.752,0.14,28603.,6000
169,18.7,0.55,0.6158,0.0979,0.0874,0.012,0.124,0.146,8.803,0.014,0.647,7.497,0.14,28683.,6000
170,19.8,0.58,0.6273,0.0900,0.0832,0.011,0.118,0.134,8.387,0.013,0.595,7.237,0.15,28768.,6000
171,20.8,0.61,0.6357,0.0820,0.0787,0.011,0.112,0.122,7.932,0.013,0.542,6.966,0.15,28856.,6000
172,21.9,0.64,0.6402,0.0737,0.0738,0.010,0.105,0.110,7.435,0.012,0.487,6.682,0.15,28949.,6000
173,22.9,0.67,0.6401,0.0652,0.0684,0.009,0.097,0.097,6.891,0.011,0.431,6.377,0.15,29046.,6000
174,23.9,0.70,0.6342,0.0565,0.0625,0.008,0.089,0.084,6.302,0.010,0.374,6.044,0.15,29148.,6000
175,25.0,0.73,0.6199,0.0476,0.0563,0.008,0.080,0.071,5.671,0.009,0.315,5.661,0.15,29253.,6000
176,26.0,0.76,0.5925,0.0385,0.0496,0.007,0.070,0.057,5.002,0.008,0.255,5.194,0.15,29363.,6000
177,27.1,0.79,0.5429,0.0292,0.0427,0.006,0.061,0.043,4.299,0.007,0.193,4.576,0.15,29476.,6000
178,28.1,0.82,0.4576,0.0196,0.0354,0.005,0.050,0.029,3.562,0.006,0.130,3.715,0.15,29594.,6000
